status,x,y,z,azimuth,elevation,roll,button,quality,time
0x0000,247.576,181.608,-43.086,-83.099,-59.192,-18.806,1,4,1743801352.805
0x0000,247.352,181.496,-43.086,-83.616,-59.219,-18.344,1,4,1743801352.816
0x0000,247.241,181.496,-42.974,-84.148,-59.246,-17.859,1,4,1743801352.827
0x0000,247.129,181.384,-42.862,-84.664,-59.288,-17.365,1,4,1743801352.838
0x0000,246.906,181.273,-42.862,-85.384,-59.356,-16.694,1,4,1743801352.849
0x0000,246.683,181.273,-42.751,-86.024,-59.411,-16.074,1,4,1743801352.86
0x0000,246.459,181.273,-42.639,-86.652,-59.466,-15.459,1,4,1743801352.871
0x0000,246.236,181.273,-42.416,-87.377,-59.535,-14.722,1,4,1743801352.882
0x0000,246.125,181.273,-42.304,-87.995,-59.604,-14.097,1,4,1743801352.893
0x0000,245.901,181.273,-42.193,-88.601,-59.659,-13.462,1,4,1743801352.905
0x0000,245.79,181.384,-41.97,-89.195,-59.729,-12.821,1,4,1743801352.916
0x0000,245.678,181.384,-41.858,-89.75,-59.798,-12.235,1,4,1743801352.927
0x0000,245.566,181.496,-41.746,-90.306,-59.854,-11.627,1,4,1743801352.938
0x0000,245.455,181.608,-41.523,-90.823,-59.896,-11.047,1,4,1743801352.949
0x0000,245.343,181.608,-41.411,-91.369,-59.951,-10.452,1,4,1743801352.96
0x0000,245.343,181.608,-41.3,-91.917,-59.993,-9.856,1,4,1743801352.971
0x0000,245.343,181.719,-41.077,-92.437,-60.021,-9.283,1,4,1743801352.982
0x0000,245.343,181.719,-40.853,-93.0,-60.049,-8.667,1,4,1743801352.993
0x0000,245.343,181.719,-40.742,-93.564,-60.077,-8.063,1,4,1743801353.004
0x0000,245.343,181.719,-40.518,-94.114,-60.091,-7.471,1,4,1743801353.015
0x0000,245.232,181.608,-40.295,-94.693,-60.105,-6.866,1,4,1743801353.027
0x0000,245.232,181.608,-40.184,-95.257,-60.105,-6.26,1,4,1743801353.038
0x0000,245.232,181.608,-39.96,-95.822,-60.119,-5.669,1,4,1743801353.049
0x0000,245.12,181.608,-39.849,-96.373,-60.119,-5.076,1,4,1743801353.06
0x0000,245.12,181.496,-39.737,-96.925,-60.119,-4.485,1,4,1743801353.071
0x0000,245.008,181.496,-39.514,-97.479,-60.119,-3.894,1,4,1743801353.082
0x0000,244.897,181.496,-39.402,-98.019,-60.133,-3.317,1,4,1743801353.093
0x0000,244.785,181.608,-39.291,-98.559,-60.133,-2.713,1,4,1743801353.104
0x0000,244.785,181.608,-39.179,-99.116,-60.147,-2.123,1,4,1743801353.115
0x0000,244.673,181.608,-38.956,-99.675,-60.162,-1.519,1,3,1743801353.126
0x0000,244.562,181.719,-38.844,-100.234,-60.162,-0.886,1,3,1743801353.138
0x0000,244.562,181.719,-38.621,-100.824,-60.176,-0.253,1,3,1743801353.149
0x0000,244.45,181.719,-38.509,-101.404,-60.19,0.38,1,3,1743801353.16
0x0000,244.339,181.831,-38.286,-102.019,-60.19,1.056,1,3,1743801353.171
0x0000,244.339,181.942,-38.063,-102.63,-60.204,1.746,1,3,1743801353.182
0x0000,244.227,181.942,-37.84,-103.227,-60.204,2.409,1,3,1743801353.193
0x0000,244.227,182.054,-37.505,-103.872,-60.19,3.127,1,3,1743801353.204
0x0000,244.115,182.166,-37.281,-104.47,-60.204,3.819,1,3,1743801353.215
0x0000,244.115,182.277,-37.058,-105.061,-60.232,4.485,1,3,1743801353.226
0x0000,244.115,182.389,-36.612,-105.7,-60.218,5.191,1,3,1743801353.237
0x0000,244.115,182.5,-36.388,-106.273,-60.246,5.861,1,3,1743801353.248
0x0000,244.115,182.612,-36.054,-106.824,-60.288,6.507,1,3,1743801353.26
0x0000,244.115,182.724,-35.607,-107.435,-60.302,7.207,1,3,1743801353.271
0x0000,244.115,182.835,-35.272,-108.01,-60.345,7.874,1,3,1743801353.282
0x0000,244.115,182.947,-34.937,-108.551,-60.401,8.519,1,3,1743801353.293
0x0000,244.115,183.059,-34.491,-109.143,-60.444,9.215,1,3,1743801353.304
0x0000,244.004,183.17,-34.044,-109.688,-60.501,9.88,1,3,1743801353.315
0x0000,244.004,183.17,-33.598,-110.223,-60.572,10.525,1,3,1743801353.326
0x0000,243.892,183.282,-33.04,-110.753,-60.614,11.195,1,3,1743801353.337
0x0000,243.892,183.393,-32.482,-111.282,-60.672,11.828,1,3,1743801353.348
0x0000,243.892,183.505,-31.924,-111.751,-60.743,12.425,1,3,1743801353.359
0x0000,243.78,183.617,-31.366,-112.225,-60.815,13.024,1,3,1743801353.371
0x0000,243.78,183.617,-30.807,-112.687,-60.858,13.594,1,3,1743801353.382
0x0000,243.669,183.728,-30.249,-113.132,-60.915,14.151,1,3,1743801353.393
0x0000,243.557,183.84,-29.691,-113.545,-60.987,14.701,1,3,1743801353.404
0x0000,243.446,183.84,-29.133,-114.006,-61.031,15.263,1,3,1743801353.415
0x0000,243.334,183.952,-28.575,-114.489,-61.059,15.846,1,3,1743801353.426
0x0000,243.222,183.952,-28.129,-114.933,-61.103,16.415,1,3,1743801353.437
0x0000,242.999,184.063,-27.57,-115.45,-61.132,17.023,1,3,1743801353.448
0x0000,242.887,184.063,-27.124,-115.988,-61.146,17.66,1,3,1743801353.459
0x0000,242.664,184.063,-26.677,-116.5,-61.161,18.265,1,4,1743801353.47
0x0000,242.441,184.063,-26.231,-117.065,-61.161,18.912,1,4,1743801353.481
0x0000,242.218,183.952,-25.784,-117.59,-61.175,19.532,1,4,1743801353.493
0x0000,241.883,183.952,-25.338,-118.09,-61.161,20.115,1,4,1743801353.504
0x0000,241.66,183.84,-25.003,-118.622,-61.161,20.716,1,4,1743801353.515
0x0000,241.436,183.728,-24.557,-119.084,-61.175,21.241,1,4,1743801353.526
0x0000,241.325,183.617,-24.222,-119.545,-61.175,21.756,1,4,1743801353.537
0x0000,241.102,183.505,-23.775,-119.981,-61.19,22.276,1,4,1743801353.548
0x0000,240.878,183.282,-23.44,-120.399,-61.19,22.756,1,4,1743801353.559
0x0000,240.767,183.17,-22.994,-120.797,-61.204,23.218,1,4,1743801353.57
0x0000,240.543,182.947,-22.659,-121.2,-61.204,23.693,1,4,1743801353.581
0x0000,240.432,182.835,-22.213,-121.591,-61.204,24.154,1,4,1743801353.592
0x0000,240.32,182.612,-21.878,-121.965,-61.204,24.609,1,4,1743801353.603
0x0000,240.097,182.5,-21.543,-122.329,-61.204,25.045,1,4,1743801353.615
0x0000,239.985,182.277,-21.208,-122.696,-61.175,25.494,1,4,1743801353.626
0x0000,239.874,182.054,-20.985,-123.03,-61.19,25.903,1,4,1743801353.637
0x0000,239.762,181.831,-20.65,-123.332,-61.161,26.286,1,4,1743801353.648
0x0000,239.65,181.608,-20.427,-123.642,-61.132,26.656,1,4,1743801353.659
0x0000,239.539,181.384,-20.203,-123.915,-61.132,26.973,1,4,1743801353.67
0x0000,239.427,181.161,-20.092,-124.144,-61.117,27.245,1,4,1743801353.681
0x0000,239.427,180.938,-19.869,-124.392,-61.088,27.529,1,4,1743801353.692
0x0000,239.427,180.603,-19.869,-124.601,-61.088,27.756,1,4,1743801353.703
0x0000,239.316,180.38,-19.757,-124.777,-61.059,27.942,1,4,1743801353.714
0x0000,239.316,180.045,-19.645,-124.975,-61.016,28.141,1,4,1743801353.726
0x0000,239.316,179.71,-19.645,-125.147,-61.002,28.314,1,4,1743801353.737
0x0000,239.316,179.487,-19.645,-125.313,-60.973,28.468,1,4,1743801353.748
0x0000,239.316,179.152,-19.645,-125.479,-60.93,28.632,1,4,1743801353.759
0x0000,239.316,178.929,-19.645,-125.656,-60.886,28.791,1,4,1743801353.77
0x0000,239.204,178.705,-19.645,-125.813,-60.843,28.949,1,4,1743801353.781
0x0000,239.204,178.371,-19.645,-125.969,-60.8,29.106,1,4,1743801353.792
0x0000,239.204,178.147,-19.645,-126.134,-60.757,29.276,1,4,1743801353.803
0x0000,239.092,177.924,-19.645,-126.298,-60.729,29.44,1,4,1743801353.814
0x0000,238.981,177.701,-19.645,-126.461,-60.686,29.603,1,4,1743801353.825
0x0000,238.981,177.478,-19.645,-126.624,-60.657,29.779,1,4,1743801353.836
0x0000,238.869,177.366,-19.645,-126.784,-60.614,29.961,1,4,1743801353.848
0x0000,238.758,177.143,-19.645,-126.944,-60.6,30.143,1,4,1743801353.859
0x0000,238.758,176.919,-19.645,-127.126,-60.558,30.336,1,4,1743801353.87
0x0000,238.646,176.808,-19.534,-127.276,-60.529,30.517,1,4,1743801353.881
0x0000,238.646,176.696,-19.422,-127.458,-60.486,30.723,1,4,1743801353.892
0x0000,238.646,176.473,-19.422,-127.63,-60.444,30.927,1,4,1743801353.903
0x0000,238.534,176.361,-19.31,-127.813,-60.387,31.136,1,4,1743801353.914
0x0000,238.534,176.25,-19.199,-127.998,-60.331,31.369,1,4,1743801353.925
0x0000,238.534,176.138,-19.087,-128.221,-60.274,31.62,1,4,1743801353.936
0x0000,238.423,176.026,-18.864,-128.427,-60.204,31.874,1,4,1743801353.947
0x0000,238.423,175.915,-18.752,-128.673,-60.119,32.151,1,4,1743801353.958
0x0000,238.423,175.803,-18.641,-128.918,-60.035,32.446,1,4,1743801353.97
0x0000,238.311,175.692,-18.529,-129.181,-59.951,32.733,1,4,1743801353.981
0x0000,238.311,175.58,-18.417,-129.456,-59.854,33.06,1,4,1743801353.992
0x0000,238.311,175.468,-18.306,-129.747,-59.77,33.386,1,4,1743801354.003
0x0000,238.311,175.357,-18.194,-130.038,-59.673,33.728,1,4,1743801354.014
0x0000,238.311,175.245,-18.083,-130.347,-59.563,34.073,1,4,1743801354.025
0x0000,238.311,175.133,-17.971,-130.655,-59.466,34.416,1,4,1743801354.036
0x0000,238.423,175.133,-17.859,-130.96,-59.356,34.775,1,4,1743801354.047
0x0000,238.423,175.022,-17.748,-131.254,-59.246,35.113,1,4,1743801354.058
0x0000,238.423,175.022,-17.636,-131.546,-59.124,35.449,1,4,1743801354.069
0x0000,238.423,175.022,-17.525,-131.837,-59.015,35.791,1,4,1743801354.08
0x0000,238.423,174.91,-17.413,-132.105,-58.92,36.119,1,4,1743801354.092
0x0000,238.423,174.91,-17.301,-132.363,-58.812,36.427,1,4,1743801354.103
0x0000,238.423,174.91,-17.19,-132.608,-58.717,36.73,1,4,1743801354.114
0x0000,238.423,174.91,-17.078,-132.842,-58.636,37.018,1,4,1743801354.125
0x0000,238.423,174.91,-16.966,-133.066,-58.542,37.296,1,4,1743801354.136
0x0000,238.423,174.799,-16.855,-133.269,-58.462,37.555,1,4,1743801354.147
0x0000,238.534,174.799,-16.743,-133.471,-58.382,37.799,1,4,1743801354.158
0x0000,238.534,174.799,-16.743,-133.673,-58.302,38.044,1,4,1743801354.169
0x0000,238.534,174.687,-16.632,-133.854,-58.222,38.278,1,4,1743801354.18
0x0000,238.534,174.687,-16.52,-134.045,-58.129,38.503,1,4,1743801354.191
0x0000,238.646,174.687,-16.408,-134.234,-58.037,38.734,1,4,1743801354.203
0x0000,238.646,174.687,-16.297,-134.403,-57.958,38.946,1,4,1743801354.214
0x0000,238.646,174.575,-16.185,-134.591,-57.865,39.159,1,4,1743801354.225
0x0000,238.646,174.575,-16.073,-134.777,-57.774,39.379,1,4,1743801354.236
0x0000,238.646,174.575,-15.962,-134.944,-57.682,39.598,1,4,1743801354.247
0x0000,238.646,174.575,-15.962,-135.12,-57.59,39.806,1,4,1743801354.258
0x0000,238.646,174.464,-15.85,-135.295,-57.499,40.004,1,4,1743801354.269
0x0000,238.758,174.464,-15.739,-135.459,-57.408,40.2,1,4,1743801354.28
0x0000,238.646,174.464,-15.739,-135.623,-57.317,40.386,1,4,1743801354.291
0x0000,238.646,174.464,-15.627,-135.786,-57.227,40.58,1,4,1743801354.302
0x0000,238.646,174.464,-15.627,-135.948,-57.149,40.765,1,4,1743801354.313
0x0000,238.646,174.464,-15.515,-136.109,-57.046,40.958,1,4,1743801354.325
0x0000,238.646,174.464,-15.515,-136.27,-56.957,41.151,1,4,1743801354.336
0x0000,238.534,174.464,-15.404,-136.438,-56.841,41.352,1,4,1743801354.347
0x0000,238.534,174.464,-15.404,-136.588,-56.739,41.552,1,4,1743801354.358
0x0000,238.423,174.464,-15.292,-136.745,-56.637,41.733,1,4,1743801354.369
0x0000,238.423,174.464,-15.292,-136.911,-56.523,41.94,1,4,1743801354.38
0x0000,238.423,174.464,-15.292,-137.058,-56.434,42.126,1,4,1743801354.391
0x0000,238.311,174.464,-15.18,-137.187,-56.346,42.286,1,4,1743801354.402
0x0000,238.311,174.464,-15.069,-137.308,-56.27,42.442,1,4,1743801354.413
0x0000,238.311,174.464,-15.069,-137.411,-56.22,42.579,1,4,1743801354.425
0x0000,238.311,174.464,-15.069,-137.506,-56.157,42.69,1,4,1743801354.436
0x0000,238.311,174.464,-14.957,-137.575,-56.132,42.771,1,4,1743801354.447
0x0000,238.311,174.352,-14.957,-137.636,-56.119,42.852,1,4,1743801354.458
0x0000,238.311,174.352,-14.957,-137.688,-56.107,42.914,1,4,1743801354.469
0x0000,238.311,174.352,-14.957,-137.715,-56.107,42.959,1,4,1743801354.48
0x0000,238.311,174.352,-14.957,-137.742,-56.107,42.985,1,4,1743801354.491
0x0000,238.423,174.352,-14.846,-137.769,-56.119,43.012,1,4,1743801354.502
0x0000,238.423,174.352,-14.846,-137.779,-56.119,43.02,1,4,1743801354.513
0x0000,238.423,174.352,-14.846,-137.788,-56.132,43.029,1,4,1743801354.524
0x0000,238.423,174.352,-14.846,-137.807,-56.144,43.037,1,4,1743801354.535
0x0000,238.423,174.352,-14.846,-137.807,-56.144,43.046,1,4,1743801354.547
0x0000,238.423,174.352,-14.734,-137.807,-56.157,43.045,1,4,1743801354.558
0x0000,238.423,174.352,-14.734,-137.817,-56.157,43.054,1,4,1743801354.569
0x0000,238.423,174.352,-14.734,-137.826,-56.17,43.045,1,4,1743801354.58
0x0000,238.423,174.352,-14.734,-137.818,-56.17,43.045,1,4,1743801354.591
0x0000,238.423,174.352,-14.734,-137.827,-56.17,43.053,1,4,1743801354.602
0x0000,238.423,174.352,-14.734,-137.827,-56.182,43.044,1,4,1743801354.613
0x0000,238.423,174.241,-14.734,-137.836,-56.182,43.044,1,4,1743801354.624
0x0000,238.423,174.241,-14.734,-137.828,-56.182,43.053,1,4,1743801354.635
0x0000,238.423,174.241,-14.622,-137.837,-56.195,43.043,1,4,1743801354.646
0x0000,238.423,174.241,-14.622,-137.829,-56.195,43.043,1,4,1743801354.658
0x0000,238.423,174.241,-14.622,-137.838,-56.207,43.043,1,4,1743801354.668
0x0000,238.423,174.241,-14.622,-137.839,-56.22,43.042,1,4,1743801354.68
0x0000,238.423,174.241,-14.622,-137.84,-56.22,43.042,1,4,1743801354.691
0x0000,238.423,174.241,-14.511,-137.84,-56.232,43.05,1,4,1743801354.702
0x0000,238.423,174.241,-14.511,-137.85,-56.245,43.05,1,4,1743801354.713
0x0000,238.423,174.241,-14.511,-137.859,-56.245,43.058,1,4,1743801354.724
0x0000,238.423,174.241,-14.399,-137.877,-56.258,43.076,1,4,1743801354.735
0x0000,238.423,174.241,-14.399,-137.896,-56.258,43.102,1,4,1743801354.746
0x0000,238.311,174.241,-14.399,-137.914,-56.258,43.12,1,4,1743801354.757
0x0000,238.311,174.352,-14.288,-137.931,-56.258,43.147,1,4,1743801354.768
0x0000,238.311,174.352,-14.288,-137.967,-56.258,43.174,1,4,1743801354.78
0x0000,238.311,174.352,-14.288,-137.985,-56.258,43.209,1,4,1743801354.791
0x0000,238.311,174.352,-14.176,-138.012,-56.258,43.245,1,4,1743801354.802
0x0000,238.311,174.352,-14.176,-138.038,-56.258,43.263,1,4,1743801354.813
0x0000,238.311,174.352,-14.176,-138.065,-56.258,43.298,1,4,1743801354.824
0x0000,238.199,174.352,-14.064,-138.083,-56.27,43.334,1,4,1743801354.835
0x0000,238.199,174.352,-14.064,-138.11,-56.27,43.352,1,4,1743801354.846
0x0000,238.199,174.464,-14.064,-138.128,-56.27,43.387,1,4,1743801354.857
0x0000,238.199,174.464,-14.064,-138.146,-56.27,43.423,1,4,1743801354.868
0x0000,238.199,174.464,-14.064,-138.181,-56.27,43.441,1,4,1743801354.879
0x0000,238.088,174.464,-13.953,-138.199,-56.27,43.468,1,4,1743801354.89
0x0000,238.088,174.464,-13.953,-138.217,-56.258,43.503,1,4,1743801354.902
0x0000,238.088,174.464,-13.953,-138.243,-56.258,43.53,1,4,1743801354.913
0x0000,238.088,174.464,-13.953,-138.269,-56.258,43.557,1,4,1743801354.924
0x0000,238.088,174.464,-13.953,-138.305,-56.245,43.584,1,5,1743801354.935
0x0000,238.088,174.464,-13.841,-138.323,-56.245,43.611,1,5,1743801354.946
0x0000,237.976,174.464,-13.841,-138.349,-56.245,43.638,1,5,1743801354.957
0x0000,237.976,174.464,-13.841,-138.375,-56.232,43.664,1,5,1743801354.968
0x0000,237.976,174.464,-13.841,-138.393,-56.232,43.691,1,5,1743801354.979
0x0000,237.976,174.352,-13.841,-138.428,-56.232,43.718,1,5,1743801354.99
0x0000,237.976,174.352,-13.841,-138.454,-56.22,43.745,1,5,1743801355.001
0x0000,237.976,174.352,-13.841,-138.472,-56.22,43.772,1,5,1743801355.013
0x0000,237.976,174.352,-13.841,-138.498,-56.22,43.79,1,5,1743801355.024
0x0000,237.976,174.352,-13.841,-138.524,-56.207,43.817,1,5,1743801355.035
0x0000,237.976,174.352,-13.841,-138.56,-56.207,43.844,1,5,1743801355.046
0x0000,237.976,174.352,-13.841,-138.586,-56.207,43.888,1,5,1743801355.057
0x0000,237.976,174.352,-13.729,-138.621,-56.195,43.915,1,5,1743801355.068
0x0000,237.976,174.352,-13.729,-138.665,-56.195,43.96,1,5,1743801355.079
0x0000,237.976,174.352,-13.729,-138.717,-56.182,44.004,1,5,1743801355.09
0x0000,237.976,174.352,-13.729,-138.77,-56.182,44.058,1,5,1743801355.101
0x0000,237.865,174.352,-13.618,-138.85,-56.17,44.138,1,5,1743801355.112
0x0000,237.865,174.352,-13.618,-138.938,-56.157,44.218,1,5,1743801355.123
0x0000,237.865,174.352,-13.506,-139.035,-56.157,44.307,1,5,1743801355.135
0x0000,237.753,174.352,-13.506,-139.175,-56.132,44.441,1,5,1743801355.146
0x0000,237.641,174.352,-13.395,-139.316,-56.119,44.583,1,5,1743801355.157
0x0000,237.641,174.352,-13.395,-139.456,-56.094,44.716,1,5,1743801355.168
0x0000,237.53,174.352,-13.283,-139.656,-56.057,44.894,1,5,1743801355.179
0x0000,237.53,174.352,-13.171,-139.836,-56.007,45.08,1,5,1743801355.19
0x0000,237.418,174.241,-13.171,-140.017,-55.957,45.239,1,5,1743801355.201
0x0000,237.306,174.241,-13.171,-140.21,-55.882,45.432,1,5,1743801355.212
0x0000,237.306,174.129,-13.06,-140.392,-55.794,45.607,1,5,1743801355.223
0x0000,237.306,174.017,-13.171,-140.574,-55.707,45.799,1,5,1743801355.234
0x0000,237.195,173.906,-13.171,-140.778,-55.584,45.981,1,5,1743801355.246
0x0000,237.195,173.794,-13.171,-140.976,-55.448,46.186,1,5,1743801355.257
0x0000,237.195,173.682,-13.283,-141.183,-55.312,46.4,1,5,1743801355.268
0x0000,237.195,173.459,-13.395,-141.44,-55.116,46.661,1,5,1743801355.279
0x0000,237.195,173.348,-13.506,-141.694,-54.921,46.911,1,5,1743801355.29
0x0000,237.195,173.124,-13.618,-141.931,-54.739,47.16,1,5,1743801355.301
0x0000,237.195,172.789,-13.841,-142.263,-54.473,47.512,1,5,1743801355.312
0x0000,237.195,172.566,-13.953,-142.539,-54.245,47.795,1,5,1743801355.323
0x0000,237.306,172.343,-14.176,-142.806,-54.042,48.06,1,5,1743801355.334
0x0000,237.306,172.008,-14.288,-143.14,-53.781,48.402,1,5,1743801355.345
0x0000,237.418,171.673,-14.511,-143.432,-53.557,48.692,1,5,1743801355.356
0x0000,237.418,171.45,-14.622,-143.725,-53.345,48.989,1,5,1743801355.368
0x0000,237.418,171.115,-14.734,-144.083,-53.1,49.322,1,5,1743801355.379
0x0000,237.53,170.78,-14.846,-144.404,-52.856,49.65,1,5,1743801355.39
0x0000,237.53,170.557,-14.957,-144.731,-52.602,49.992,1,5,1743801355.401
0x0000,237.53,170.334,-15.069,-145.103,-52.361,50.338,1,5,1743801355.412
0x0000,237.53,170.111,-15.069,-145.464,-52.075,50.709,1,5,1743801355.423
0x0000,237.53,169.887,-15.069,-145.836,-51.792,51.082,1,5,1743801355.434
0x0000,237.53,169.664,-15.069,-146.229,-51.51,51.475,1,5,1743801355.445
0x0000,237.53,169.441,-15.069,-146.61,-51.23,51.857,1,5,1743801355.456
0x0000,237.418,169.218,-14.957,-146.987,-50.907,52.245,1,5,1743801355.467
0x0000,237.306,169.106,-14.957,-147.374,-50.619,52.641,1,5,1743801355.478
0x0000,237.306,168.883,-14.846,-147.733,-50.356,53.005,1,5,1743801355.49
0x0000,237.195,168.659,-14.734,-148.078,-50.05,53.35,1,5,1743801355.501
0x0000,237.083,168.548,-14.622,-148.41,-49.778,53.713,1,5,1743801355.512
0x0000,237.083,168.325,-14.622,-148.724,-49.551,54.042,1,5,1743801355.523
0x0000,236.972,168.101,-14.399,-149.009,-49.293,54.34,1,5,1743801355.534
0x0000,236.972,167.878,-14.288,-149.278,-49.058,54.64,1,5,1743801355.545
0x0000,236.972,167.655,-14.288,-149.527,-48.877,54.903,1,5,1743801355.556
0x0000,236.972,167.432,-14.176,-149.761,-48.675,55.135,1,5,1743801355.567
0x0000,236.86,167.208,-14.064,-149.968,-48.485,55.37,1,5,1743801355.578
0x0000,236.972,166.874,-14.064,-150.177,-48.337,55.568,1,5,1743801355.589
0x0000,236.972,166.65,-13.953,-150.355,-48.19,55.734,1,5,1743801355.601
0x0000,236.972,166.315,-13.953,-150.524,-48.043,55.898,1,5,1743801355.612
0x0000,237.083,166.092,-13.841,-150.699,-47.908,56.049,1,5,1743801355.623
0x0000,237.083,165.757,-13.953,-150.863,-47.793,56.191,1,5,1743801355.634
0x0000,237.195,165.422,-13.953,-151.014,-47.668,56.313,1,6,1743801355.645
0x0000,237.195,165.088,-13.953,-151.183,-47.533,56.439,1,6,1743801355.656
0x0000,237.306,164.753,-14.064,-151.349,-47.43,56.565,1,6,1743801355.667
0x0000,237.418,164.529,-14.176,-151.488,-47.306,56.659,1,6,1743801355.678
0x0000,237.418,164.195,-14.176,-151.636,-47.162,56.775,1,6,1743801355.689
0x0000,237.53,163.86,-14.288,-151.787,-47.038,56.888,1,6,1743801355.7
0x0000,237.53,163.525,-14.399,-151.942,-46.915,56.992,1,6,1743801355.711
0x0000,237.53,163.302,-14.511,-152.078,-46.772,57.1,1,6,1743801355.723
0x0000,237.53,162.967,-14.734,-152.219,-46.63,57.208,1,6,1743801355.734
0x0000,237.641,162.632,-14.846,-152.372,-46.497,57.316,1,6,1743801355.745
0x0000,237.53,162.409,-14.957,-152.501,-46.365,57.421,1,6,1743801355.756
0x0000,237.53,162.074,-14.957,-152.639,-46.214,57.524,1,6,1743801355.767
0x0000,237.53,161.851,-15.069,-152.795,-46.072,57.63,1,6,1743801355.778
0x0000,237.53,161.516,-15.069,-152.936,-45.941,57.739,1,6,1743801355.789
0x0000,237.53,161.292,-15.069,-153.081,-45.791,57.854,1,6,1743801355.8
0x0000,237.53,161.069,-15.069,-153.247,-45.64,57.972,1,6,1743801355.811
0x0000,237.53,160.846,-15.069,-153.417,-45.491,58.09,1,6,1743801355.822
0x0000,237.418,160.623,-15.069,-153.577,-45.321,58.217,1,6,1743801355.833
0x0000,237.418,160.288,-14.957,-153.763,-45.172,58.339,1,6,1743801355.845
0x0000,237.418,160.065,-14.957,-153.953,-45.014,58.468,1,6,1743801355.856
0x0000,237.306,159.841,-14.957,-154.132,-44.846,58.593,1,6,1743801355.867
0x0000,237.306,159.618,-14.846,-154.324,-44.698,58.729,1,6,1743801355.878
0x0000,237.306,159.283,-14.846,-154.506,-44.56,58.859,1,6,1743801355.889
0x0000,237.195,159.06,-14.734,-154.687,-44.413,58.981,1,6,1743801355.9
0x0000,237.195,158.837,-14.734,-154.851,-44.286,59.1,1,6,1743801355.911
0x0000,237.083,158.614,-14.734,-155.018,-44.179,59.217,1,6,1743801355.922
0x0000,237.083,158.39,-14.622,-155.181,-44.062,59.308,1,6,1743801355.933
0x0000,237.083,158.279,-14.622,-155.295,-43.965,59.406,1,6,1743801355.944
0x0000,237.195,158.055,-14.622,-155.423,-43.897,59.486,1,6,1743801355.955
0x0000,237.195,157.832,-14.511,-155.546,-43.809,59.552,1,6,1743801355.967
0x0000,237.195,157.721,-14.511,-155.627,-43.751,59.608,1,6,1743801355.978
0x0000,237.306,157.497,-14.511,-155.707,-43.703,59.667,1,6,1743801355.989
0x0000,237.306,157.274,-14.511,-155.801,-43.664,59.705,1,6,1743801356.0
0x0000,237.418,157.162,-14.511,-155.847,-43.635,59.732,1,6,1743801356.011
0x0000,237.53,156.939,-14.511,-155.902,-43.606,59.76,1,6,1743801356.022
0x0000,237.641,156.828,-14.511,-155.953,-43.577,59.775,1,6,1743801356.033
0x0000,237.641,156.716,-14.511,-155.987,-43.558,59.785,1,6,1743801356.044
0x0000,237.753,156.493,-14.622,-156.029,-43.529,59.799,1,6,1743801356.055
0x0000,237.865,156.381,-14.622,-156.062,-43.5,59.805,1,6,1743801356.066
0x0000,237.976,156.158,-14.622,-156.104,-43.471,59.812,1,6,1743801356.078
0x0000,238.088,156.046,-14.734,-156.141,-43.442,59.818,1,6,1743801356.089
0x0000,238.088,155.823,-14.734,-156.178,-43.394,59.829,1,6,1743801356.1
0x0000,238.199,155.711,-14.734,-156.215,-43.356,59.848,1,6,1743801356.111
0x0000,238.311,155.488,-14.846,-156.261,-43.317,59.859,1,6,1743801356.122
0x0000,238.423,155.265,-14.846,-156.302,-43.279,59.883,1,6,1743801356.133
0x0000,238.534,155.153,-14.846,-156.351,-43.231,59.907,1,6,1743801356.144
0x0000,238.646,154.93,-14.846,-156.397,-43.192,59.94,1,6,1743801356.155
0x0000,238.646,154.818,-14.957,-156.438,-43.154,59.964,1,6,1743801356.166
0x0000,238.758,154.595,-14.957,-156.483,-43.116,59.991,1,6,1743801356.177
0x0000,238.869,154.484,-14.957,-156.52,-43.077,60.023,1,6,1743801356.188
0x0000,238.981,154.372,-14.957,-156.565,-43.048,60.056,1,6,1743801356.2
0x0000,238.981,154.149,-14.957,-156.598,-43.01,60.083,1,6,1743801356.211
0x0000,239.092,154.037,-14.957,-156.639,-42.982,60.119,1,6,1743801356.222
0x0000,239.204,153.925,-14.957,-156.685,-42.953,60.146,1,6,1743801356.233
0x0000,239.204,153.814,-14.957,-156.735,-42.924,60.182,1,6,1743801356.244
0x0000,239.316,153.702,-14.846,-156.776,-42.905,60.204,1,6,1743801356.255
0x0000,239.316,153.479,-14.846,-156.818,-42.876,60.24,1,6,1743801356.266
0x0000,239.427,153.367,-14.846,-156.864,-42.857,60.271,1,6,1743801356.277
0x0000,239.427,153.256,-14.846,-156.902,-42.848,60.293,1,6,1743801356.288
0x0000,239.539,153.144,-14.846,-156.952,-42.829,60.319,1,6,1743801356.3
0x0000,239.539,153.033,-14.734,-156.977,-42.819,60.341,1,6,1743801356.311
0x0000,239.65,152.921,-14.734,-157.01,-42.81,60.363,1,6,1743801356.322
0x0000,239.65,152.809,-14.734,-157.044,-42.8,60.38,1,6,1743801356.333
0x0000,239.762,152.809,-14.622,-157.069,-42.8,60.393,1,6,1743801356.344
0x0000,239.762,152.698,-14.622,-157.103,-42.791,60.398,1,6,1743801356.355
0x0000,239.874,152.586,-14.622,-157.124,-42.781,60.411,1,6,1743801356.366
0x0000,239.874,152.474,-14.511,-157.158,-42.781,60.416,1,6,1743801356.377
0x0000,239.985,152.363,-14.511,-157.179,-42.772,60.421,1,6,1743801356.388
